Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,USA,Pacificorp West,US-NW-PACW,149.15,192.01,72.69,69.04,eia.gov,false,
2023-01-01 01:00:00,USA,Pacificorp West,US-NW-PACW,143.8,185.19,74.14,70.44,eia.gov,false,
2023-01-01 02:00:00,USA,Pacificorp West,US-NW-PACW,151.38,192.72,73.48,70.04,eia.gov,false,
2023-01-01 03:00:00,USA,Pacificorp West,US-NW-PACW,149.29,190.53,73.67,70.07,eia.gov,false,
2023-01-01 04:00:00,USA,Pacificorp West,US-NW-PACW,149.18,192.08,72.52,68.88,eia.gov,false,
2023-01-01 05:00:00,USA,Pacificorp West,US-NW-PACW,143.78,185.74,73.54,69.66,eia.gov,false,
2023-01-01 06:00:00,USA,Pacificorp West,US-NW-PACW,176.26,221.58,68.93,65.21,eia.gov,false,
2023-01-01 07:00:00,USA,Pacificorp West,US-NW-PACW,200.0,249.25,64.56,60.97,eia.gov,false,
2023-01-01 08:00:00,USA,Pacificorp West,US-NW-PACW,226.75,279.75,60.1,56.45,eia.gov,false,
2023-01-01 09:00:00,USA,Pacificorp West,US-NW-PACW,235.62,287.54,60.24,56.48,eia.gov,false,
2023-01-01 10:00:00,USA,Pacificorp West,US-NW-PACW,238.76,289.54,60.96,57.02,eia.gov,false,
2023-01-01 11:00:00,USA,Pacificorp West,US-NW-PACW,257.34,310.68,57.96,54.38,eia.gov,false,
2023-01-01 12:00:00,USA,Pacificorp West,US-NW-PACW,245.27,297.67,59.44,55.58,eia.gov,false,
2023-01-01 13:00:00,USA,Pacificorp West,US-NW-PACW,255.31,312.86,55.22,51.72,eia.gov,false,
2023-01-01 14:00:00,USA,Pacificorp West,US-NW-PACW,235.17,288.16,59.75,55.7,eia.gov,false,
2023-01-01 15:00:00,USA,Pacificorp West,US-NW-PACW,225.16,279.21,59.75,55.19,eia.gov,false,
2023-01-01 16:00:00,USA,Pacificorp West,US-NW-PACW,214.59,267.04,62.06,57.93,eia.gov,false,
2023-01-01 17:00:00,USA,Pacificorp West,US-NW-PACW,207.14,258.05,64.02,59.93,eia.gov,false,
2023-01-01 18:00:00,USA,Pacificorp West,US-NW-PACW,213.34,265.49,62.88,58.99,eia.gov,false,
2023-01-01 19:00:00,USA,Pacificorp West,US-NW-PACW,216.6,270.88,61.17,57.59,eia.gov,false,
2023-01-01 20:00:00,USA,Pacificorp West,US-NW-PACW,224.71,280.27,59.71,56.34,eia.gov,false,
2023-01-01 21:00:00,USA,Pacificorp West,US-NW-PACW,226.9,283.16,59.13,56.07,eia.gov,false,
2023-01-01 22:00:00,USA,Pacificorp West,US-NW-PACW,218.11,272.94,60.86,57.82,eia.gov,false,
2023-01-01 23:00:00,USA,Pacificorp West,US-NW-PACW,212.71,267.42,61.0,57.25,eia.gov,false,
2023-01-02 00:00:00,USA,Pacificorp West,US-NW-PACW,185.19,237.22,64.75,60.34,eia.gov,false,
2023-01-02 01:00:00,USA,Pacificorp West,US-NW-PACW,188.82,240.43,64.72,60.23,eia.gov,false,
2023-01-02 02:00:00,USA,Pacificorp West,US-NW-PACW,191.07,242.23,64.75,60.26,eia.gov,false,
2023-01-02 03:00:00,USA,Pacificorp West,US-NW-PACW,194.21,244.93,64.83,60.42,eia.gov,false,
2023-01-02 04:00:00,USA,Pacificorp West,US-NW-PACW,212.82,266.7,61.24,57.27,eia.gov,false,
2023-01-02 05:00:00,USA,Pacificorp West,US-NW-PACW,223.33,278.27,59.64,55.82,eia.gov,false,
2023-01-02 06:00:00,USA,Pacificorp West,US-NW-PACW,237.83,294.03,57.65,54.05,eia.gov,false,
2023-01-02 07:00:00,USA,Pacificorp West,US-NW-PACW,242.28,299.46,56.62,52.85,eia.gov,false,
2023-01-02 08:00:00,USA,Pacificorp West,US-NW-PACW,259.1,317.81,54.3,50.75,eia.gov,false,
2023-01-02 09:00:00,USA,Pacificorp West,US-NW-PACW,260.03,320.28,53.21,49.97,eia.gov,false,
2023-01-02 10:00:00,USA,Pacificorp West,US-NW-PACW,255.27,314.45,54.25,50.82,eia.gov,false,
2023-01-02 11:00:00,USA,Pacificorp West,US-NW-PACW,233.99,290.38,57.73,53.89,eia.gov,false,
2023-01-02 12:00:00,USA,Pacificorp West,US-NW-PACW,205.42,259.0,61.89,57.68,eia.gov,false,
2023-01-02 13:00:00,USA,Pacificorp West,US-NW-PACW,205.77,261.06,60.7,56.6,eia.gov,false,
2023-01-02 14:00:00,USA,Pacificorp West,US-NW-PACW,181.53,234.42,64.27,59.94,eia.gov,false,
2023-01-02 15:00:00,USA,Pacificorp West,US-NW-PACW,163.38,214.15,67.14,62.47,eia.gov,false,
2023-01-02 16:00:00,USA,Pacificorp West,US-NW-PACW,197.82,251.36,62.62,58.28,eia.gov,false,
2023-01-02 17:00:00,USA,Pacificorp West,US-NW-PACW,211.47,264.26,62.3,58.44,eia.gov,false,
2023-01-02 18:00:00,USA,Pacificorp West,US-NW-PACW,218.29,270.68,62.07,58.36,eia.gov,false,
2023-01-02 19:00:00,USA,Pacificorp West,US-NW-PACW,242.5,297.79,58.38,55.2,eia.gov,false,
2023-01-02 20:00:00,USA,Pacificorp West,US-NW-PACW,244.51,299.96,58.13,54.96,eia.gov,false,
2023-01-02 21:00:00,USA,Pacificorp West,US-NW-PACW,234.56,289.63,59.22,55.99,eia.gov,false,
2023-01-02 22:00:00,USA,Pacificorp West,US-NW-PACW,231.91,287.12,59.37,56.04,eia.gov,false,
2023-01-02 23:00:00,USA,Pacificorp West,US-NW-PACW,203.65,256.82,62.67,58.42,eia.gov,false,
2023-01-03 00:00:00,USA,Pacificorp West,US-NW-PACW,156.33,206.43,68.33,63.46,eia.gov,false,
2023-01-03 01:00:00,USA,Pacificorp West,US-NW-PACW,142.64,191.14,70.6,65.97,eia.gov,false,
2023-01-03 02:00:00,USA,Pacificorp West,US-NW-PACW,148.28,197.37,69.74,65.16,eia.gov,false,
2023-01-03 03:00:00,USA,Pacificorp West,US-NW-PACW,169.52,220.11,67.09,62.9,eia.gov,false,
2023-01-03 04:00:00,USA,Pacificorp West,US-NW-PACW,178.13,227.8,66.93,62.52,eia.gov,false,
2023-01-03 05:00:00,USA,Pacificorp West,US-NW-PACW,210.89,263.35,62.43,58.12,eia.gov,false,
2023-01-03 06:00:00,USA,Pacificorp West,US-NW-PACW,250.01,306.19,56.85,53.05,eia.gov,false,
2023-01-03 07:00:00,USA,Pacificorp West,US-NW-PACW,250.56,307.36,56.39,52.47,eia.gov,false,
2023-01-03 08:00:00,USA,Pacificorp West,US-NW-PACW,245.92,301.83,57.19,52.55,eia.gov,false,
2023-01-03 09:00:00,USA,Pacificorp West,US-NW-PACW,269.49,327.3,54.14,49.8,eia.gov,false,
2023-01-03 10:00:00,USA,Pacificorp West,US-NW-PACW,272.15,330.45,53.6,49.24,eia.gov,false,
2023-01-03 11:00:00,USA,Pacificorp West,US-NW-PACW,261.97,319.98,54.54,49.94,eia.gov,false,
2023-01-03 12:00:00,USA,Pacificorp West,US-NW-PACW,232.87,290.05,57.32,52.6,eia.gov,false,
2023-01-03 13:00:00,USA,Pacificorp West,US-NW-PACW,187.54,240.42,63.8,58.99,eia.gov,false,
2023-01-03 14:00:00,USA,Pacificorp West,US-NW-PACW,144.64,193.55,69.98,64.96,eia.gov,false,
2023-01-03 15:00:00,USA,Pacificorp West,US-NW-PACW,146.42,194.16,70.77,66.19,eia.gov,false,
2023-01-03 16:00:00,USA,Pacificorp West,US-NW-PACW,180.85,230.84,66.54,62.32,eia.gov,false,
2023-01-03 17:00:00,USA,Pacificorp West,US-NW-PACW,188.73,239.08,65.66,61.35,eia.gov,false,
2023-01-03 18:00:00,USA,Pacificorp West,US-NW-PACW,194.53,244.34,65.59,61.34,eia.gov,false,
2023-01-03 19:00:00,USA,Pacificorp West,US-NW-PACW,210.47,262.35,62.97,59.11,eia.gov,false,
2023-01-03 20:00:00,USA,Pacificorp West,US-NW-PACW,226.79,280.98,60.13,56.45,eia.gov,false,
2023-01-03 21:00:00,USA,Pacificorp West,US-NW-PACW,237.75,292.85,58.63,55.15,eia.gov,false,
2023-01-03 22:00:00,USA,Pacificorp West,US-NW-PACW,236.21,291.53,58.65,55.31,eia.gov,false,
2023-01-03 23:00:00,USA,Pacificorp West,US-NW-PACW,206.81,260.1,62.21,58.51,eia.gov,false,
2023-01-04 00:00:00,USA,Pacificorp West,US-NW-PACW,170.72,221.18,66.88,62.78,eia.gov,false,
2023-01-04 01:00:00,USA,Pacificorp West,US-NW-PACW,163.08,212.53,68.2,64.14,eia.gov,false,
2023-01-04 02:00:00,USA,Pacificorp West,US-NW-PACW,158.88,207.77,68.77,64.59,eia.gov,false,
2023-01-04 03:00:00,USA,Pacificorp West,US-NW-PACW,178.54,229.19,66.0,62.18,eia.gov,false,
2023-01-04 04:00:00,USA,Pacificorp West,US-NW-PACW,206.83,259.87,62.21,58.78,eia.gov,false,
2023-01-04 05:00:00,USA,Pacificorp West,US-NW-PACW,219.71,274.1,60.21,56.88,eia.gov,false,
2023-01-04 06:00:00,USA,Pacificorp West,US-NW-PACW,248.81,304.57,56.87,53.72,eia.gov,false,
2023-01-04 07:00:00,USA,Pacificorp West,US-NW-PACW,277.21,335.47,53.08,50.51,eia.gov,false,
2023-01-04 08:00:00,USA,Pacificorp West,US-NW-PACW,284.08,340.9,53.66,51.19,eia.gov,false,
2023-01-04 09:00:00,USA,Pacificorp West,US-NW-PACW,284.57,342.58,52.82,50.48,eia.gov,false,
2023-01-04 10:00:00,USA,Pacificorp West,US-NW-PACW,274.52,331.24,54.37,51.65,eia.gov,false,
2023-01-04 11:00:00,USA,Pacificorp West,US-NW-PACW,266.82,322.92,55.31,52.43,eia.gov,false,
2023-01-04 12:00:00,USA,Pacificorp West,US-NW-PACW,260.19,317.9,54.74,51.85,eia.gov,false,
2023-01-04 13:00:00,USA,Pacificorp West,US-NW-PACW,230.29,284.91,59.16,55.77,eia.gov,false,
2023-01-04 14:00:00,USA,Pacificorp West,US-NW-PACW,194.52,245.23,64.67,61.11,eia.gov,false,
2023-01-04 15:00:00,USA,Pacificorp West,US-NW-PACW,178.61,225.34,68.56,64.99,eia.gov,false,
2023-01-04 16:00:00,USA,Pacificorp West,US-NW-PACW,178.37,223.38,69.73,66.26,eia.gov,false,
2023-01-04 17:00:00,USA,Pacificorp West,US-NW-PACW,173.33,217.49,70.52,67.07,eia.gov,false,
2023-01-04 18:00:00,USA,Pacificorp West,US-NW-PACW,192.72,241.84,65.74,62.71,eia.gov,false,
2023-01-04 19:00:00,USA,Pacificorp West,US-NW-PACW,182.89,228.35,69.04,65.77,eia.gov,false,
2023-01-04 20:00:00,USA,Pacificorp West,US-NW-PACW,180.33,225.96,69.07,65.79,eia.gov,false,
2023-01-04 21:00:00,USA,Pacificorp West,US-NW-PACW,187.42,234.25,67.61,64.36,eia.gov,false,
2023-01-04 22:00:00,USA,Pacificorp West,US-NW-PACW,182.02,230.2,67.07,63.65,eia.gov,false,
2023-01-04 23:00:00,USA,Pacificorp West,US-NW-PACW,163.64,208.78,70.75,67.21,eia.gov,false,
2023-01-05 00:00:00,USA,Pacificorp West,US-NW-PACW,126.53,170.7,74.52,70.79,eia.gov,false,
2023-01-05 01:00:00,USA,Pacificorp West,US-NW-PACW,131.1,175.33,74.08,70.54,eia.gov,false,
2023-01-05 02:00:00,USA,Pacificorp West,US-NW-PACW,140.63,185.51,72.82,69.49,eia.gov,false,
2023-01-05 03:00:00,USA,Pacificorp West,US-NW-PACW,156.36,203.17,70.3,66.95,eia.gov,false,
2023-01-05 04:00:00,USA,Pacificorp West,US-NW-PACW,174.79,223.33,67.53,64.11,eia.gov,false,
2023-01-05 05:00:00,USA,Pacificorp West,US-NW-PACW,192.36,242.24,65.08,61.98,eia.gov,false,
2023-01-05 06:00:00,USA,Pacificorp West,US-NW-PACW,198.19,246.48,65.44,61.8,eia.gov,false,
2023-01-05 07:00:00,USA,Pacificorp West,US-NW-PACW,221.23,270.28,62.98,59.76,eia.gov,false,
2023-01-05 08:00:00,USA,Pacificorp West,US-NW-PACW,219.21,269.54,62.42,59.09,eia.gov,false,
2023-01-05 09:00:00,USA,Pacificorp West,US-NW-PACW,219.4,271.17,61.75,59.04,eia.gov,false,
2023-01-05 10:00:00,USA,Pacificorp West,US-NW-PACW,212.54,262.84,63.3,60.58,eia.gov,false,
2023-01-05 11:00:00,USA,Pacificorp West,US-NW-PACW,200.52,249.13,65.31,62.56,eia.gov,false,
2023-01-05 12:00:00,USA,Pacificorp West,US-NW-PACW,173.85,221.74,68.02,64.43,eia.gov,false,
2023-01-05 13:00:00,USA,Pacificorp West,US-NW-PACW,141.1,186.15,72.65,68.59,eia.gov,false,
2023-01-05 14:00:00,USA,Pacificorp West,US-NW-PACW,124.25,168.38,74.68,70.44,eia.gov,false,
2023-01-05 15:00:00,USA,Pacificorp West,US-NW-PACW,129.31,173.43,74.4,70.63,eia.gov,false,
2023-01-05 16:00:00,USA,Pacificorp West,US-NW-PACW,137.98,182.07,73.7,70.33,eia.gov,false,
2023-01-05 17:00:00,USA,Pacificorp West,US-NW-PACW,161.82,208.14,70.35,67.22,eia.gov,false,
2023-01-05 18:00:00,USA,Pacificorp West,US-NW-PACW,188.72,239.05,65.41,62.74,eia.gov,false,
2023-01-05 19:00:00,USA,Pacificorp West,US-NW-PACW,189.4,238.13,66.35,63.66,eia.gov,false,
2023-01-05 20:00:00,USA,Pacificorp West,US-NW-PACW,193.68,240.91,67.19,64.45,eia.gov,false,
2023-01-05 21:00:00,USA,Pacificorp West,US-NW-PACW,189.78,237.33,67.16,64.13,eia.gov,false,
2023-01-05 22:00:00,USA,Pacificorp West,US-NW-PACW,171.27,218.21,68.97,65.5,eia.gov,false,
2023-01-05 23:00:00,USA,Pacificorp West,US-NW-PACW,154.2,202.87,69.21,65.2,eia.gov,false,
2023-01-06 00:00:00,USA,Pacificorp West,US-NW-PACW,130.86,179.13,71.62,67.58,eia.gov,false,
2023-01-06 01:00:00,USA,Pacificorp West,US-NW-PACW,125.86,173.19,72.79,68.81,eia.gov,false,
2023-01-06 02:00:00,USA,Pacificorp West,US-NW-PACW,156.52,206.1,68.8,65.49,eia.gov,false,
2023-01-06 03:00:00,USA,Pacificorp West,US-NW-PACW,150.43,197.1,71.2,67.54,eia.gov,false,
2023-01-06 04:00:00,USA,Pacificorp West,US-NW-PACW,186.54,237.32,65.59,62.5,eia.gov,false,
2023-01-06 05:00:00,USA,Pacificorp West,US-NW-PACW,201.76,255.03,62.7,59.66,eia.gov,false,
2023-01-06 06:00:00,USA,Pacificorp West,US-NW-PACW,215.41,269.99,60.73,57.45,eia.gov,false,
2023-01-06 07:00:00,USA,Pacificorp West,US-NW-PACW,222.09,278.09,59.25,55.86,eia.gov,false,
2023-01-06 08:00:00,USA,Pacificorp West,US-NW-PACW,225.29,281.3,58.65,55.54,eia.gov,false,
2023-01-06 09:00:00,USA,Pacificorp West,US-NW-PACW,220.04,275.77,59.23,55.99,eia.gov,false,
2023-01-06 10:00:00,USA,Pacificorp West,US-NW-PACW,200.65,255.4,61.36,57.21,eia.gov,false,
2023-01-06 11:00:00,USA,Pacificorp West,US-NW-PACW,207.49,262.89,60.44,56.59,eia.gov,false,
2023-01-06 12:00:00,USA,Pacificorp West,US-NW-PACW,205.82,260.86,60.99,57.1,eia.gov,false,
2023-01-06 13:00:00,USA,Pacificorp West,US-NW-PACW,187.59,241.38,63.3,59.05,eia.gov,false,
2023-01-06 14:00:00,USA,Pacificorp West,US-NW-PACW,158.58,208.9,68.14,64.23,eia.gov,false,
2023-01-06 15:00:00,USA,Pacificorp West,US-NW-PACW,169.2,219.88,67.16,63.61,eia.gov,false,
2023-01-06 16:00:00,USA,Pacificorp West,US-NW-PACW,189.62,240.65,65.47,61.86,eia.gov,false,
2023-01-06 17:00:00,USA,Pacificorp West,US-NW-PACW,202.51,252.78,65.06,61.48,eia.gov,false,
2023-01-06 18:00:00,USA,Pacificorp West,US-NW-PACW,212.25,262.27,64.51,60.96,eia.gov,false,
2023-01-06 19:00:00,USA,Pacificorp West,US-NW-PACW,223.66,276.3,61.83,58.63,eia.gov,false,
2023-01-06 20:00:00,USA,Pacificorp West,US-NW-PACW,241.36,296.66,58.49,55.79,eia.gov,false,
2023-01-06 21:00:00,USA,Pacificorp West,US-NW-PACW,243.94,300.07,57.51,54.79,eia.gov,false,
2023-01-06 22:00:00,USA,Pacificorp West,US-NW-PACW,225.33,280.89,59.39,56.15,eia.gov,false,
2023-01-06 23:00:00,USA,Pacificorp West,US-NW-PACW,208.92,263.78,61.16,57.49,eia.gov,false,
2023-01-07 00:00:00,USA,Pacificorp West,US-NW-PACW,174.93,227.64,65.5,61.87,eia.gov,false,
2023-01-07 01:00:00,USA,Pacificorp West,US-NW-PACW,176.35,228.46,65.77,62.61,eia.gov,false,
2023-01-07 02:00:00,USA,Pacificorp West,US-NW-PACW,163.49,213.14,68.32,64.82,eia.gov,false,
2023-01-07 03:00:00,USA,Pacificorp West,US-NW-PACW,160.58,208.25,69.74,66.06,eia.gov,false,
2023-01-07 04:00:00,USA,Pacificorp West,US-NW-PACW,158.04,205.44,70.02,66.26,eia.gov,false,
2023-01-07 05:00:00,USA,Pacificorp West,US-NW-PACW,181.92,230.48,67.31,63.95,eia.gov,false,
2023-01-07 06:00:00,USA,Pacificorp West,US-NW-PACW,207.52,260.12,62.35,58.98,eia.gov,false,
2023-01-07 07:00:00,USA,Pacificorp West,US-NW-PACW,241.07,295.0,58.9,56.08,eia.gov,false,
2023-01-07 08:00:00,USA,Pacificorp West,US-NW-PACW,235.1,286.7,60.83,57.69,eia.gov,false,
2023-01-07 09:00:00,USA,Pacificorp West,US-NW-PACW,231.93,284.01,60.48,57.21,eia.gov,false,
2023-01-07 10:00:00,USA,Pacificorp West,US-NW-PACW,246.66,301.24,57.53,54.49,eia.gov,false,
2023-01-07 11:00:00,USA,Pacificorp West,US-NW-PACW,228.86,283.78,58.75,55.98,eia.gov,false,
2023-01-07 12:00:00,USA,Pacificorp West,US-NW-PACW,208.19,262.08,60.99,57.79,eia.gov,false,
2023-01-07 13:00:00,USA,Pacificorp West,US-NW-PACW,188.07,239.93,63.81,60.57,eia.gov,false,
2023-01-07 14:00:00,USA,Pacificorp West,US-NW-PACW,155.33,203.26,69.17,65.66,eia.gov,false,
2023-01-07 15:00:00,USA,Pacificorp West,US-NW-PACW,155.44,199.96,71.46,67.84,eia.gov,false,
2023-01-07 16:00:00,USA,Pacificorp West,US-NW-PACW,173.5,219.72,69.07,65.79,eia.gov,false,
2023-01-07 17:00:00,USA,Pacificorp West,US-NW-PACW,200.42,250.38,64.54,61.6,eia.gov,false,
2023-01-07 18:00:00,USA,Pacificorp West,US-NW-PACW,193.93,242.4,65.96,62.79,eia.gov,false,
2023-01-07 19:00:00,USA,Pacificorp West,US-NW-PACW,199.85,248.71,65.35,62.43,eia.gov,false,
2023-01-07 20:00:00,USA,Pacificorp West,US-NW-PACW,203.43,253.95,63.98,61.18,eia.gov,false,
2023-01-07 21:00:00,USA,Pacificorp West,US-NW-PACW,221.02,272.9,61.64,59.26,eia.gov,false,
2023-01-07 22:00:00,USA,Pacificorp West,US-NW-PACW,219.99,272.22,61.46,58.86,eia.gov,false,
2023-01-07 23:00:00,USA,Pacificorp West,US-NW-PACW,197.88,247.93,64.5,61.53,eia.gov,false,
2023-01-08 00:00:00,USA,Pacificorp West,US-NW-PACW,159.05,206.18,69.39,66.25,eia.gov,false,
2023-01-08 01:00:00,USA,Pacificorp West,US-NW-PACW,145.98,192.64,70.68,67.71,eia.gov,false,
2023-01-08 02:00:00,USA,Pacificorp West,US-NW-PACW,150.34,196.89,70.35,67.41,eia.gov,false,
2023-01-08 03:00:00,USA,Pacificorp West,US-NW-PACW,147.77,194.86,70.09,67.02,eia.gov,false,
2023-01-08 04:00:00,USA,Pacificorp West,US-NW-PACW,147.85,193.96,70.79,67.77,eia.gov,false,
2023-01-08 05:00:00,USA,Pacificorp West,US-NW-PACW,150.3,195.94,70.74,67.79,eia.gov,false,
2023-01-08 06:00:00,USA,Pacificorp West,US-NW-PACW,173.44,222.59,66.39,64.09,eia.gov,false,
2023-01-08 07:00:00,USA,Pacificorp West,US-NW-PACW,187.53,237.42,64.74,62.81,eia.gov,false,
2023-01-08 08:00:00,USA,Pacificorp West,US-NW-PACW,211.8,264.98,60.73,58.9,eia.gov,false,
2023-01-08 09:00:00,USA,Pacificorp West,US-NW-PACW,209.04,260.0,62.34,59.78,eia.gov,false,
2023-01-08 10:00:00,USA,Pacificorp West,US-NW-PACW,197.75,245.92,65.16,62.37,eia.gov,false,
2023-01-08 11:00:00,USA,Pacificorp West,US-NW-PACW,225.2,279.02,59.43,57.45,eia.gov,false,
2023-01-08 12:00:00,USA,Pacificorp West,US-NW-PACW,229.49,284.15,58.58,56.85,eia.gov,false,
2023-01-08 13:00:00,USA,Pacificorp West,US-NW-PACW,230.35,284.69,58.76,56.61,eia.gov,false,
2023-01-08 14:00:00,USA,Pacificorp West,US-NW-PACW,218.84,270.47,61.46,59.35,eia.gov,false,
2023-01-08 15:00:00,USA,Pacificorp West,US-NW-PACW,204.57,253.07,64.6,62.22,eia.gov,false,
2023-01-08 16:00:00,USA,Pacificorp West,US-NW-PACW,219.96,269.7,62.76,60.95,eia.gov,false,
2023-01-08 17:00:00,USA,Pacificorp West,US-NW-PACW,217.59,266.86,63.19,61.59,eia.gov,false,
2023-01-08 18:00:00,USA,Pacificorp West,US-NW-PACW,218.6,267.97,63.03,61.53,eia.gov,false,
2023-01-08 19:00:00,USA,Pacificorp West,US-NW-PACW,211.1,258.02,65.3,63.58,eia.gov,false,
2023-01-08 20:00:00,USA,Pacificorp West,US-NW-PACW,196.22,240.25,68.38,66.4,eia.gov,false,
2023-01-08 21:00:00,USA,Pacificorp West,US-NW-PACW,195.51,239.51,68.51,66.41,eia.gov,false,
2023-01-08 22:00:00,USA,Pacificorp West,US-NW-PACW,203.08,251.79,64.87,63.07,eia.gov,false,
2023-01-08 23:00:00,USA,Pacificorp West,US-NW-PACW,187.83,236.16,66.46,64.16,eia.gov,false,
2023-01-09 00:00:00,USA,Pacificorp West,US-NW-PACW,167.54,212.86,70.1,67.09,eia.gov,false,
2023-01-09 01:00:00,USA,Pacificorp West,US-NW-PACW,158.99,206.09,69.63,66.68,eia.gov,false,
2023-01-09 02:00:00,USA,Pacificorp West,US-NW-PACW,169.17,217.32,68.15,65.2,eia.gov,false,
2023-01-09 03:00:00,USA,Pacificorp West,US-NW-PACW,187.1,236.59,66.13,63.01,eia.gov,false,
2023-01-09 04:00:00,USA,Pacificorp West,US-NW-PACW,198.07,249.38,63.98,61.15,eia.gov,false,
2023-01-09 05:00:00,USA,Pacificorp West,US-NW-PACW,221.68,275.27,60.56,57.69,eia.gov,false,
2023-01-09 06:00:00,USA,Pacificorp West,US-NW-PACW,243.71,299.31,57.27,55.24,eia.gov,false,
2023-01-09 07:00:00,USA,Pacificorp West,US-NW-PACW,234.11,288.24,58.78,56.84,eia.gov,false,
2023-01-09 08:00:00,USA,Pacificorp West,US-NW-PACW,248.61,303.58,56.94,55.24,eia.gov,false,
2023-01-09 09:00:00,USA,Pacificorp West,US-NW-PACW,254.03,308.21,56.92,55.1,eia.gov,false,
2023-01-09 10:00:00,USA,Pacificorp West,US-NW-PACW,229.25,280.76,60.57,59.03,eia.gov,false,
2023-01-09 11:00:00,USA,Pacificorp West,US-NW-PACW,214.96,264.47,63.26,61.02,eia.gov,false,
2023-01-09 12:00:00,USA,Pacificorp West,US-NW-PACW,207.81,257.81,63.67,60.91,eia.gov,false,
2023-01-09 13:00:00,USA,Pacificorp West,US-NW-PACW,181.2,229.77,66.95,63.48,eia.gov,false,
2023-01-09 14:00:00,USA,Pacificorp West,US-NW-PACW,162.01,210.32,68.62,64.99,eia.gov,false,
2023-01-09 15:00:00,USA,Pacificorp West,US-NW-PACW,170.19,218.48,68.08,64.87,eia.gov,false,
2023-01-09 16:00:00,USA,Pacificorp West,US-NW-PACW,165.42,211.25,69.97,66.86,eia.gov,false,
2023-01-09 17:00:00,USA,Pacificorp West,US-NW-PACW,165.78,212.56,69.52,66.18,eia.gov,false,
2023-01-09 18:00:00,USA,Pacificorp West,US-NW-PACW,178.77,226.5,67.96,64.94,eia.gov,false,
2023-01-09 19:00:00,USA,Pacificorp West,US-NW-PACW,174.61,221.95,68.53,65.79,eia.gov,false,
2023-01-09 20:00:00,USA,Pacificorp West,US-NW-PACW,165.82,211.26,70.36,67.5,eia.gov,false,
2023-01-09 21:00:00,USA,Pacificorp West,US-NW-PACW,172.72,220.59,68.13,65.6,eia.gov,false,
2023-01-09 22:00:00,USA,Pacificorp West,US-NW-PACW,157.85,205.08,70.09,67.31,eia.gov,false,
2023-01-09 23:00:00,USA,Pacificorp West,US-NW-PACW,167.58,214.9,69.57,66.36,eia.gov,false,
2023-01-10 00:00:00,USA,Pacificorp West,US-NW-PACW,151.17,199.19,70.34,66.88,eia.gov,false,
2023-01-10 01:00:00,USA,Pacificorp West,US-NW-PACW,138.67,185.16,72.12,68.9,eia.gov,false,
2023-01-10 02:00:00,USA,Pacificorp West,US-NW-PACW,158.57,205.93,69.8,66.89,eia.gov,false,
2023-01-10 03:00:00,USA,Pacificorp West,US-NW-PACW,142.61,189.3,71.5,68.25,eia.gov,false,
2023-01-10 04:00:00,USA,Pacificorp West,US-NW-PACW,161.59,210.04,68.82,65.61,eia.gov,false,
2023-01-10 05:00:00,USA,Pacificorp West,US-NW-PACW,171.18,218.13,69.11,65.58,eia.gov,false,
2023-01-10 06:00:00,USA,Pacificorp West,US-NW-PACW,203.73,255.09,63.61,60.32,eia.gov,false,
2023-01-10 07:00:00,USA,Pacificorp West,US-NW-PACW,218.73,272.65,60.8,57.37,eia.gov,false,
2023-01-10 08:00:00,USA,Pacificorp West,US-NW-PACW,248.65,307.53,55.2,51.79,eia.gov,false,
2023-01-10 09:00:00,USA,Pacificorp West,US-NW-PACW,241.28,299.89,55.88,52.34,eia.gov,false,
2023-01-10 10:00:00,USA,Pacificorp West,US-NW-PACW,229.56,287.07,57.15,52.72,eia.gov,false,
2023-01-10 11:00:00,USA,Pacificorp West,US-NW-PACW,239.7,297.37,56.23,52.01,eia.gov,false,
2023-01-10 12:00:00,USA,Pacificorp West,US-NW-PACW,219.85,275.25,59.27,55.64,eia.gov,false,
2023-01-10 13:00:00,USA,Pacificorp West,US-NW-PACW,194.51,247.51,63.11,58.8,eia.gov,false,
2023-01-10 14:00:00,USA,Pacificorp West,US-NW-PACW,156.85,204.45,69.89,64.92,eia.gov,false,
2023-01-10 15:00:00,USA,Pacificorp West,US-NW-PACW,150.3,194.55,72.84,68.21,eia.gov,false,
2023-01-10 16:00:00,USA,Pacificorp West,US-NW-PACW,145.21,188.66,73.65,68.96,eia.gov,false,
2023-01-10 17:00:00,USA,Pacificorp West,US-NW-PACW,156.9,201.21,71.98,67.25,eia.gov,false,
2023-01-10 18:00:00,USA,Pacificorp West,US-NW-PACW,182.53,230.16,67.64,63.39,eia.gov,false,
2023-01-10 19:00:00,USA,Pacificorp West,US-NW-PACW,190.96,241.5,64.95,61.06,eia.gov,false,
2023-01-10 20:00:00,USA,Pacificorp West,US-NW-PACW,168.79,216.27,68.69,64.11,eia.gov,false,
2023-01-10 21:00:00,USA,Pacificorp West,US-NW-PACW,163.67,210.54,69.49,64.49,eia.gov,false,
2023-01-10 22:00:00,USA,Pacificorp West,US-NW-PACW,169.03,219.8,66.64,61.59,eia.gov,false,
