id;start_time;finish_time;duration;host
req-22-255596028_1;0.6031;0.7031;0.1;bus_stop_9
req-33-9143229517_0;0.6032;0.7032;0.1;bus_stop_15
req-29-10915667490_0;0.6032;0.7032;0.1;bus_stop_1
req-30-255596028_0;0.6032;0.7032;0.1;bus_stop_9
req-35-12146782_0;0.6032;0.7032;0.1;bus_stop_13
req-30-2569086736_0;0.6032;0.7032;0.1;bus_stop_13
req-15-255191472_1;0.6034;0.7034;0.1;bus_stop_14
req-22-11383367766_1;0.6039;0.7039;0.1;bus_stop_16
req-77-2569087094_0;0.6044;0.7044;0.1;bus_stop_12
req-70-581942052_1;0.6047;0.7047;0.1;bus_stop_4
req-70-581942026_1;0.6047;0.7047;0.1;bus_stop_4
req-21-1480037114_1;0.6047;0.7047;0.1;bus_stop_11
req-37-9983238121_0;0.6051;0.7051;0.1;bus_stop_2
req-26-9143229517_1;0.6053;0.7053;0.1;bus_stop_15
req-35-255595921_0;0.6053;0.7053;0.1;bus_stop_13
req-31-255190828_1;0.6057;0.7057;0.1;bus_stop_6
req-23-12146756_0;0.6057;0.7057;0.1;bus_stop_10
req-23-1371510111_0;0.6057;0.7057;0.1;bus_stop_10
req-25-255191448_0;0.6057;0.7057;0.1;bus_stop_14
req-13-255191437_3;0.6057;0.7057;0.1;bus_stop_14
req-30-255191075_0;0.6062;0.7062;0.1;bus_stop_9
req-33-2569086698_0;0.6062;0.7062;0.1;bus_stop_1
req-31-255190814_1;0.6062;0.7062;0.1;bus_stop_11
req-44-9983238121_0;0.6062;0.7062;0.1;bus_stop_2
req-41-8255515229_0;0.6062;0.7062;0.1;bus_stop_2
req-39-255190828_0;0.6062;0.7062;0.1;bus_stop_6
req-34-12146792_0;0.6062;0.7062;0.1;bus_stop_6
req-34-1480037106_0;0.6062;0.7062;0.1;bus_stop_6
req-38-255595787_0;0.6066;0.7066;0.1;bus_stop_8
req-36-255595665_1;0.6066;0.7066;0.1;bus_stop_8
req-36-255595828_1;0.6066;0.7066;0.1;bus_stop_8
req-43-1480037132_0;0.6066;0.7066;0.1;bus_stop_11
req-34-1480037117_1;0.6066;0.7066;0.1;bus_stop_11
req-74-236868307_0;0.6067;0.7067;0.1;bus_stop_16
req-74-255200372_0;0.6067;0.7067;0.1;bus_stop_16
req-76-581942058_0;0.6068;0.7068;0.1;bus_stop_4
req-76-1451034453_0;0.6068;0.7068;0.1;bus_stop_4
req-77-1451034444_0;0.6068;0.7068;0.1;bus_stop_12
req-77-255191060_0;0.6068;0.7068;0.1;bus_stop_12
req-82-11383382298_0;0.6068;0.7068;0.1;bus_stop_16
req-12-1451034444_3;0.6744;0.7744;0.1;bus_stop_12
req-14-255191075_2;0.7016;0.8016;0.1;bus_stop_9
req-8-1432574941_2;0.7016;0.8016;0.1;bus_stop_0
req-1-2569086797_3;0.7016;0.8016;0.1;bus_stop_0
req-7-1432574984_1;0.7019;0.8019;0.1;bus_stop_7
req-15-255191459_2;0.702;0.802;0.1;bus_stop_14
req-26-2569086698_1;0.702;0.802;0.1;bus_stop_1
req-19-2569086944_0;0.702;0.802;0.1;bus_stop_7
req-38-10915667342_0;0.7021;0.8021;0.1;bus_stop_15
req-36-10915667342_0;0.7021;0.8021;0.1;bus_stop_15
req-42-255190788_0;0.7021;0.8021;0.1;bus_stop_8
req-35-10915667367_0;0.7021;0.8021;0.1;bus_stop_1
req-58-1432574912_0;0.7021;0.8021;0.1;bus_stop_7
req-35-2923178604_0;0.7021;0.8021;0.1;bus_stop_7
req-41-1432574941_0;0.7021;0.8021;0.1;bus_stop_0
req-41-1432574946_0;0.7021;0.8021;0.1;bus_stop_0
req-18-1432574901_0;0.7024;0.8024;0.1;bus_stop_5
req-10-12146767_1;0.7028;0.8028;0.1;bus_stop_10
req-10-1371510128_1;0.7028;0.8028;0.1;bus_stop_10
req-18-1371509882_0;0.7028;0.8028;0.1;bus_stop_5
req-20-1371509865_0;0.7029;0.8029;0.1;bus_stop_5
req-6-1432574832_1;0.7031;0.8031;0.1;bus_stop_13
req-14-255595599_2;0.7031;0.8031;0.1;bus_stop_9
req-17-255190984_2;0.7031;0.8031;0.1;bus_stop_2
req-18-1371510260_1;0.7031;0.8031;0.1;bus_stop_5
req-25-1451034425_0;0.7036;0.8036;0.1;bus_stop_14
req-17-2569086820_2;0.7036;0.8036;0.1;bus_stop_15
req-36-11378562276_0;0.7037;0.8037;0.1;bus_stop_1
req-35-255596017_0;0.7037;0.8037;0.1;bus_stop_13
req-35-1432574832_0;0.7037;0.8037;0.1;bus_stop_13
req-27-255596055_1;0.7037;0.8037;0.1;bus_stop_9
req-22-11383382298_1;0.7041;0.8041;0.1;bus_stop_16
req-21-1480037112_2;0.7048;0.8048;0.1;bus_stop_11
req-76-581942025_0;0.7048;0.8048;0.1;bus_stop_4
req-76-255191427_0;0.7048;0.8048;0.1;bus_stop_4
req-20-9983238121_1;0.7052;0.8052;0.1;bus_stop_2
req-36-2569086678_0;0.7054;0.8054;0.1;bus_stop_13
req-26-581942559_1;0.7054;0.8054;0.1;bus_stop_15
req-23-12146760_0;0.7058;0.8058;0.1;bus_stop_10
req-23-1371509982_0;0.7058;0.8058;0.1;bus_stop_10
req-31-1480037096_2;0.7061;0.8061;0.1;bus_stop_6
req-34-255191472_0;0.7061;0.8061;0.1;bus_stop_14
req-34-255191437_0;0.7061;0.8061;0.1;bus_stop_14
req-25-1480037117_2;0.7064;0.8064;0.1;bus_stop_11
req-35-12146784_0;0.7065;0.8065;0.1;bus_stop_9
req-36-10915667347_0;0.7065;0.8065;0.1;bus_stop_1
req-46-9983238121_0;0.7065;0.8065;0.1;bus_stop_2
req-45-255190984_0;0.7065;0.8065;0.1;bus_stop_2
req-39-1480037096_0;0.7065;0.8065;0.1;bus_stop_6
req-39-1480037098_0;0.7065;0.8065;0.1;bus_stop_6
req-34-12146794_1;0.7065;0.8065;0.1;bus_stop_6
req-28-255200372_3;0.7068;0.8068;0.1;bus_stop_16
req-60-2569108697_0;0.7069;0.8069;0.1;bus_stop_8
req-42-2569108697_0;0.7069;0.8069;0.1;bus_stop_8
req-42-255190812_0;0.7069;0.8069;0.1;bus_stop_8
req-88-581942025_0;0.7069;0.8069;0.1;bus_stop_4
req-76-581942052_1;0.7069;0.8069;0.1;bus_stop_4
req-48-1480037114_0;0.7069;0.8069;0.1;bus_stop_11
req-47-1480037117_0;0.7069;0.8069;0.1;bus_stop_11
req-74-255200372_1;0.7069;0.8069;0.1;bus_stop_16
req-69-236864890_1;0.7069;0.8069;0.1;bus_stop_16
req-30-255596055_1;0.8017;0.9017;0.1;bus_stop_9
req-22-255596094_1;0.8017;0.9017;0.1;bus_stop_0
req-22-255596018_1;0.8017;0.9017;0.1;bus_stop_0
req-7-1432574929_2;0.802;0.902;0.1;bus_stop_7
req-6-2569086944_2;0.802;0.902;0.1;bus_stop_7
req-15-1451034425_2;0.802;0.902;0.1;bus_stop_14
req-27-11383367761_1;0.802;0.902;0.1;bus_stop_1
req-16-10915667297_1;0.8022;0.9022;0.1;bus_stop_15
req-23-1432574918_0;0.8024;0.9024;0.1;bus_stop_5
req-22-255596112_1;0.8024;0.9024;0.1;bus_stop_0
req-31-2569108697_2;0.8026;0.9026;0.1;bus_stop_8
req-32-1432574929_0;0.8026;0.9026;0.1;bus_stop_7
req-32-1432574869_0;0.8026;0.9026;0.1;bus_stop_7
req-30-255596094_0;0.8026;0.9026;0.1;bus_stop_0
req-37-1371509982_0;0.8028;0.9028;0.1;bus_stop_10
req-37-12146756_0;0.8028;0.9028;0.1;bus_stop_10
req-33-4414627711_1;0.8028;0.9028;0.1;bus_stop_1
req-42-10915667297_0;0.8028;0.9028;0.1;bus_stop_15
req-35-12146777_0;0.8028;0.9028;0.1;bus_stop_5
req-9-1371509882_3;0.8031;0.9031;0.1;bus_stop_5
req-11-255595921_2;0.8034;0.9034;0.1;bus_stop_13
req-52-9983238121_0;0.8034;0.9034;0.1;bus_stop_2
req-36-1480037155_0;0.8034;0.9034;0.1;bus_stop_9
req-18-1371510515_1;0.8034;0.9034;0.1;bus_stop_5
req-15-255191448_2;0.8037;0.9037;0.1;bus_stop_14
req-2-11383382298_3;0.8042;0.9042;0.1;bus_stop_16
req-38-11378562276_0;0.8043;0.9043;0.1;bus_stop_1
req-45-2569086820_0;0.8043;0.9043;0.1;bus_stop_15
req-38-2569086780_0;0.8043;0.9043;0.1;bus_stop_13
req-36-2569086780_0;0.8043;0.9043;0.1;bus_stop_13
req-36-255596055_0;0.8043;0.9043;0.1;bus_stop_9
req-25-1480037114_1;0.8049;0.9049;0.1;bus_stop_11
req-88-255191427_0;0.8049;0.9049;0.1;bus_stop_4
req-76-581942026_1;0.8049;0.9049;0.1;bus_stop_4
req-55-9279408578_0;0.8053;0.9053;0.1;bus_stop_2
req-38-2569086736_0;0.8055;0.9055;0.1;bus_stop_13
req-45-1469068918_0;0.8055;0.9055;0.1;bus_stop_15
req-23-1371510009_0;0.806;0.906;0.1;bus_stop_10
req-39-12146794_0;0.8061;0.9061;0.1;bus_stop_6
req-43-255191437_0;0.8061;0.9061;0.1;bus_stop_14
req-39-255191448_0;0.8061;0.9061;0.1;bus_stop_14
req-37-12146760_0;0.8061;0.9061;0.1;bus_stop_10
req-38-255596055_0;0.8065;0.9065;0.1;bus_stop_9
req-38-10915667347_0;0.8065;0.9065;0.1;bus_stop_1
req-55-9983238121_0;0.8065;0.9065;0.1;bus_stop_2
req-55-9279408579_2;0.8065;0.9065;0.1;bus_stop_2
req-34-1480037132_1;0.8065;0.9065;0.1;bus_stop_11
req-42-1480037098_0;0.8065;0.9065;0.1;bus_stop_6
req-40-12146794_0;0.8065;0.9065;0.1;bus_stop_6
req-40-12146792_0;0.8065;0.9065;0.1;bus_stop_6
req-51-1480037132_0;0.8072;0.9072;0.1;bus_stop_11
req-48-1480037132_0;0.8072;0.9072;0.1;bus_stop_11
req-60-2923311196_0;0.8072;0.9072;0.1;bus_stop_8
req-60-255190812_0;0.8072;0.9072;0.1;bus_stop_8
req-60-255190788_0;0.8072;0.9072;0.1;bus_stop_8
req-88-583490272_0;0.8073;0.9073;0.1;bus_stop_4
req-88-581942058_0;0.8073;0.9073;0.1;bus_stop_4
req-84-236868307_0;0.8073;0.9073;0.1;bus_stop_16
req-84-255200372_0;0.8073;0.9073;0.1;bus_stop_16
req-82-11383367766_0;0.8073;0.9073;0.1;bus_stop_16
req-38-255191075_0;0.9019;1.0019;0.1;bus_stop_9
req-30-255596112_0;0.9019;1.0019;0.1;bus_stop_0
req-27-2569086797_1;0.9019;1.0019;0.1;bus_stop_0
req-19-2569086944_1;0.9021;1.0021;0.1;bus_stop_7
req-7-1432574863_3;0.9021;1.0021;0.1;bus_stop_7
req-25-255191437_1;0.9021;1.0021;0.1;bus_stop_14
req-6-10915667367_2;0.9021;1.0021;0.1;bus_stop_1
req-17-581942559_3;0.9023;1.0023;0.1;bus_stop_15
req-8-1432574901_3;0.9025;1.0025;0.1;bus_stop_5
req-30-255596018_0;0.9025;1.0025;0.1;bus_stop_0
req-19-2923178604_1;0.9027;1.0027;0.1;bus_stop_7
req-37-1371510111_0;0.9028;1.0028;0.1;bus_stop_10
req-37-1371510009_0;0.9028;1.0028;0.1;bus_stop_10
req-39-2569108697_1;0.9028;1.0028;0.1;bus_stop_8
req-35-10915667367_1;0.9028;1.0028;0.1;bus_stop_1
req-33-581942559_1;0.9028;1.0028;0.1;bus_stop_15
req-37-1371509882_0;0.9028;1.0028;0.1;bus_stop_5
req-32-1432574984_0;0.9028;1.0028;0.1;bus_stop_7
req-50-2569086797_0;0.9028;1.0028;0.1;bus_stop_0
req-10-1371510515_2;0.9032;1.0032;0.1;bus_stop_5
req-10-9983238121_2;0.9035;1.0035;0.1;bus_stop_2
req-10-1371509882_2;0.9035;1.0035;0.1;bus_stop_5
req-14-2569086780_3;0.9036;1.0036;0.1;bus_stop_13
req-38-255596028_0;0.9036;1.0036;0.1;bus_stop_9
req-15-255191437_3;0.9038;1.0038;0.1;bus_stop_14
req-74-236864890_1;0.9043;1.0043;0.1;bus_stop_16
req-19-255595921_1;0.9044;1.0044;0.1;bus_stop_13
req-26-1469068918_1;0.9045;1.0045;0.1;bus_stop_15
req-35-1432574832_1;0.9046;1.0046;0.1;bus_stop_13
req-42-255190814_1;0.9049;1.0049;0.1;bus_stop_11
req-38-12146784_0;0.9049;1.0049;0.1;bus_stop_9
req-41-10915667490_0;0.9049;1.0049;0.1;bus_stop_1
req-95-255191427_0;0.9051;1.0051;0.1;bus_stop_4
req-95-581942025_0;0.9051;1.0051;0.1;bus_stop_4
req-56-2569086678_0;0.9055;1.0055;0.1;bus_stop_13
req-55-9279408579_0;0.9055;1.0055;0.1;bus_stop_2
req-60-10915667297_0;0.9055;1.0055;0.1;bus_stop_15
req-18-1371510111_1;0.9061;1.0061;0.1;bus_stop_10
req-24-255190815_3;0.9063;1.0063;0.1;bus_stop_6
req-27-2570830459_1;0.9063;1.0063;0.1;bus_stop_14
req-25-255191472_1;0.9063;1.0063;0.1;bus_stop_14
req-23-12146760_1;0.9063;1.0063;0.1;bus_stop_10
req-39-1480037096_1;0.907;1.007;0.1;bus_stop_6
req-40-255595238_1;0.9072;1.0072;0.1;bus_stop_6
req-64-255190788_0;0.9073;1.0073;0.1;bus_stop_8
req-64-2569108697_0;0.9073;1.0073;0.1;bus_stop_8
req-62-255595787_0;0.9073;1.0073;0.1;bus_stop_8
req-50-255596055_0;0.9073;1.0073;0.1;bus_stop_9
req-95-583490272_0;0.9073;1.0073;0.1;bus_stop_4
req-95-581942058_0;0.9073;1.0073;0.1;bus_stop_4
req-45-2569086698_0;0.9073;1.0073;0.1;bus_stop_1
req-89-255200372_0;0.9073;1.0073;0.1;bus_stop_16
req-89-581942879_0;0.9073;1.0073;0.1;bus_stop_16
req-74-236864890_2;0.9073;1.0073;0.1;bus_stop_16
req-57-9983238121_0;0.9073;1.0073;0.1;bus_stop_2
req-57-9279408578_0;0.9073;1.0073;0.1;bus_stop_2
req-54-1480037117_0;0.9073;1.0073;0.1;bus_stop_11
req-53-1480037112_0;0.9073;1.0073;0.1;bus_stop_11
req-53-1480037132_0;0.9073;1.0073;0.1;bus_stop_11
req-42-255190828_0;0.9073;1.0073;0.1;bus_stop_6
req-22-2569086797_2;1.002;1.102;0.1;bus_stop_0
req-32-1432574863_1;1.0021;1.1021;0.1;bus_stop_7
req-32-1432574912_0;1.0021;1.1021;0.1;bus_stop_7
req-30-2569086797_1;1.0021;1.1021;0.1;bus_stop_0
req-36-255595599_1;1.0022;1.1022;0.1;bus_stop_9
req-22-2570830459_2;1.0022;1.1022;0.1;bus_stop_14
req-22-11383367761_2;1.0022;1.1022;0.1;bus_stop_1
req-33-2569086820_1;1.0024;1.1024;0.1;bus_stop_15
req-18-1371510304_1;1.0026;1.1026;0.1;bus_stop_5
req-61-2569086797_0;1.0026;1.1026;0.1;bus_stop_0
req-36-11378562273_1;1.0028;1.1028;0.1;bus_stop_1
req-35-2569086944_0;1.0028;1.1028;0.1;bus_stop_7
req-37-1371510515_0;1.0028;1.1028;0.1;bus_stop_5
req-32-1432574912_1;1.003;1.103;0.1;bus_stop_7
req-20-1371510173_0;1.0035;1.1035;0.1;bus_stop_5
req-11-12146782_3;1.0038;1.1038;0.1;bus_stop_13
req-26-255190984_2;1.0038;1.1038;0.1;bus_stop_2
req-23-1371509882_0;1.0038;1.1038;0.1;bus_stop_5
req-36-255191075_1;1.0039;1.1039;0.1;bus_stop_9
req-64-255190812_0;1.004;1.104;0.1;bus_stop_8
req-45-9143229517_0;1.004;1.104;0.1;bus_stop_15
req-43-255191472_0;1.004;1.104;0.1;bus_stop_14
req-44-12146760_0;1.004;1.104;0.1;bus_stop_10
req-44-1371510009_0;1.004;1.104;0.1;bus_stop_10
req-73-1432574941_0;1.004;1.104;0.1;bus_stop_0
req-39-1480037114_1;1.0049;1.1049;0.1;bus_stop_11
req-40-2569086678_0;1.0049;1.1049;0.1;bus_stop_13
req-35-12146782_1;1.0049;1.1049;0.1;bus_stop_13
req-38-255595599_1;1.0049;1.1049;0.1;bus_stop_9
req-42-10915667292_1;1.0052;1.1052;0.1;bus_stop_4
req-16-10915667292_2;1.0052;1.1052;0.1;bus_stop_4
req-89-236868307_0;1.0053;1.1053;0.1;bus_stop_16
req-49-4414627711_0;1.0053;1.1053;0.1;bus_stop_1
req-47-10915667312_0;1.0053;1.1053;0.1;bus_stop_15
req-58-8255515226_0;1.0056;1.1056;0.1;bus_stop_2
req-62-2569086736_0;1.0056;1.1056;0.1;bus_stop_13
req-50-10915667342_0;1.0056;1.1056;0.1;bus_stop_15
req-44-12146756_0;1.0062;1.1062;0.1;bus_stop_10
req-21-1480037106_3;1.0064;1.1064;0.1;bus_stop_6
req-47-255191459_0;1.0065;1.1065;0.1;bus_stop_14
req-47-255191448_0;1.0065;1.1065;0.1;bus_stop_14
req-44-1371509982_0;1.0065;1.1065;0.1;bus_stop_10
req-31-255190815_3;1.0071;1.1071;0.1;bus_stop_6
req-38-255191075_1;1.0074;1.1074;0.1;bus_stop_9
req-40-1480037132_1;1.0074;1.1074;0.1;bus_stop_11
req-39-1480037117_1;1.0074;1.1074;0.1;bus_stop_11
req-34-1480037117_2;1.0074;1.1074;0.1;bus_stop_11
req-42-1480037096_1;1.0074;1.1074;0.1;bus_stop_6
req-50-11383367761_0;1.0075;1.1075;0.1;bus_stop_1
req-59-9983238121_0;1.0075;1.1075;0.1;bus_stop_2
req-43-12146794_0;1.0075;1.1075;0.1;bus_stop_6
req-67-255595784_0;1.0076;1.1076;0.1;bus_stop_8
req-67-255595844_0;1.0076;1.1076;0.1;bus_stop_8
req-64-2923311196_0;1.0076;1.1076;0.1;bus_stop_8
req-88-255191439_1;1.0076;1.1076;0.1;bus_stop_4
req-88-581942026_1;1.0076;1.1076;0.1;bus_stop_4
req-66-255190984_0;1.0076;1.1076;0.1;bus_stop_2
req-84-236864890_1;1.0245;1.1245;0.1;bus_stop_16
req-89-255200372_1;1.0277;1.1277;0.1;bus_stop_16
req-89-236864890_1;1.0278;1.1278;0.1;bus_stop_16
req-58-1432574869_0;1.1024;1.2024;0.1;bus_stop_7
req-58-1432574929_0;1.1024;1.2024;0.1;bus_stop_7
req-26-2569086820_2;1.1024;1.2024;0.1;bus_stop_15
req-30-11383367761_1;1.1024;1.2024;0.1;bus_stop_1
req-25-255191448_2;1.1024;1.2024;0.1;bus_stop_14
req-27-255596028_2;1.1024;1.2024;0.1;bus_stop_9
req-78-1432574946_0;1.1024;1.2024;0.1;bus_stop_0
req-75-1432574919_0;1.1024;1.2024;0.1;bus_stop_0
req-18-1371509882_1;1.1027;1.2027;0.1;bus_stop_5
req-78-1432574941_0;1.1027;1.2027;0.1;bus_stop_0
req-18-1432574918_1;1.1029;1.2029;0.1;bus_stop_5
req-38-10915667347_1;1.103;1.203;0.1;bus_stop_1
req-80-3937517280_0;1.103;1.203;0.1;bus_stop_7
req-58-1432574984_0;1.103;1.203;0.1;bus_stop_7
req-20-1371509882_1;1.1036;1.2036;0.1;bus_stop_5
req-6-255595921_3;1.1039;1.2039;0.1;bus_stop_13
req-23-1371510260_0;1.104;1.204;0.1;bus_stop_5
req-23-1371509982_1;1.1041;1.2041;0.1;bus_stop_10
req-10-12146767_3;1.1041;1.2041;0.1;bus_stop_10
req-30-2570830459_1;1.1041;1.2041;0.1;bus_stop_14
req-33-9143229517_2;1.1042;1.2042;0.1;bus_stop_15
req-42-255190812_2;1.1044;1.2044;0.1;bus_stop_8
req-66-255200263_0;1.1045;1.2045;0.1;bus_stop_2
req-51-1480037155_0;1.1045;1.2045;0.1;bus_stop_9
req-82-255596112_0;1.1045;1.2045;0.1;bus_stop_0
req-56-1480037132_0;1.105;1.205;0.1;bus_stop_11
req-56-1480037155_0;1.105;1.205;0.1;bus_stop_9
req-19-255595921_2;1.105;1.205;0.1;bus_stop_13
req-19-12146782_2;1.105;1.205;0.1;bus_stop_13
req-95-581942026_1;1.1053;1.2053;0.1;bus_stop_4
req-60-10915667292_1;1.1053;1.2053;0.1;bus_stop_4
req-61-10915667347_0;1.1053;1.2053;0.1;bus_stop_1
req-61-10915667342_0;1.1053;1.2053;0.1;bus_stop_15
req-71-9983238121_0;1.1057;1.2057;0.1;bus_stop_2
req-33-1469068918_2;1.1057;1.2057;0.1;bus_stop_15
req-19-1432574832_2;1.1057;1.2057;0.1;bus_stop_13
req-37-12146760_1;1.1063;1.2063;0.1;bus_stop_10
req-39-255190815_2;1.1065;1.2065;0.1;bus_stop_6
req-34-255191448_1;1.1066;1.2066;0.1;bus_stop_14
req-37-1371509982_1;1.1068;1.2068;0.1;bus_stop_10
req-47-1451034425_0;1.1068;1.2068;0.1;bus_stop_14
req-43-1480037106_0;1.1073;1.2073;0.1;bus_stop_6
req-39-1480037112_2;1.1075;1.2075;0.1;bus_stop_11
req-45-4414627711_1;1.1075;1.2075;0.1;bus_stop_1
req-47-12146792_0;1.1075;1.2075;0.1;bus_stop_6
req-43-12146792_0;1.1075;1.2075;0.1;bus_stop_6
req-56-255595599_0;1.108;1.208;0.1;bus_stop_9
req-60-255190801_0;1.108;1.208;0.1;bus_stop_11
req-60-255190814_0;1.108;1.208;0.1;bus_stop_11
req-88-583490272_2;1.1081;1.2081;0.1;bus_stop_4
req-88-255191427_2;1.1081;1.2081;0.1;bus_stop_4
req-72-255200263_0;1.1081;1.2081;0.1;bus_stop_2
req-72-255190984_0;1.1081;1.2081;0.1;bus_stop_2
req-68-255595828_0;1.1081;1.2081;0.1;bus_stop_8
req-68-255595665_0;1.1081;1.2081;0.1;bus_stop_8
req-67-255595787_0;1.1081;1.2081;0.1;bus_stop_8
req-49-236868307_1;1.1155;1.2155;0.1;bus_stop_16
req-89-236864890_2;1.1479;1.2479;0.1;bus_stop_16
req-22-255596094_3;1.2025;1.3025;0.1;bus_stop_0
req-30-255596028_2;1.2026;1.3026;0.1;bus_stop_9
req-43-255191448_1;1.2026;1.3026;0.1;bus_stop_14
req-36-11378562276_2;1.2026;1.3026;0.1;bus_stop_1
req-38-10915667342_1;1.2026;1.3026;0.1;bus_stop_15
req-32-1432574984_1;1.2026;1.3026;0.1;bus_stop_7
req-27-255596094_2;1.2026;1.3026;0.1;bus_stop_0
req-59-1371510260_0;1.2027;1.3027;0.1;bus_stop_5
req-58-1432574863_1;1.2027;1.3027;0.1;bus_stop_7
req-82-255596094_0;1.2027;1.3027;0.1;bus_stop_0
req-18-1371509865_2;1.203;1.303;0.1;bus_stop_5
req-50-10915667347_0;1.203;1.303;0.1;bus_stop_1
req-58-1432574912_1;1.2031;1.3031;0.1;bus_stop_7
req-20-1371510515_1;1.2037;1.3037;0.1;bus_stop_5
req-23-1371510111_1;1.2041;1.3041;0.1;bus_stop_10
req-23-1371510304_0;1.2041;1.3041;0.1;bus_stop_5
req-16-255190788_3;1.2045;1.3045;0.1;bus_stop_8
req-38-255596055_1;1.2046;1.3046;0.1;bus_stop_9
req-37-12146767_1;1.2046;1.3046;0.1;bus_stop_10
req-45-581942559_1;1.2047;1.3047;0.1;bus_stop_15
req-48-255191437_0;1.2048;1.3048;0.1;bus_stop_14
req-66-255191048_1;1.2049;1.3049;0.1;bus_stop_2
req-62-2569086780_0;1.2049;1.3049;0.1;bus_stop_13
req-82-255596018_0;1.2049;1.3049;0.1;bus_stop_0
req-43-1480037117_1;1.2052;1.3052;0.1;bus_stop_11
req-50-255596028_1;1.2052;1.3052;0.1;bus_stop_9
req-98-255191439_0;1.2053;1.3053;0.1;bus_stop_4
req-95-255191439_1;1.2053;1.3053;0.1;bus_stop_4
req-67-2569086678_0;1.2053;1.3053;0.1;bus_stop_13
req-67-2569086780_0;1.2053;1.3053;0.1;bus_stop_13
req-67-11378562276_0;1.2053;1.3053;0.1;bus_stop_1
req-67-10915667342_0;1.2053;1.3053;0.1;bus_stop_15
req-33-9143213716_3;1.2058;1.3058;0.1;bus_stop_15
req-77-255190984_0;1.2059;1.3059;0.1;bus_stop_2
req-68-2569086736_0;1.2059;1.3059;0.1;bus_stop_13
req-37-1371510128_1;1.2064;1.3064;0.1;bus_stop_10
req-40-255595328_1;1.2066;1.3066;0.1;bus_stop_6
req-48-255191472_0;1.2066;1.3066;0.1;bus_stop_14
req-37-1371510111_1;1.2069;1.3069;0.1;bus_stop_10
req-47-255191437_1;1.2069;1.3069;0.1;bus_stop_14
req-43-12146794_1;1.2074;1.3074;0.1;bus_stop_6
req-56-11378562273_0;1.208;1.308;0.1;bus_stop_1
req-47-1480037114_1;1.208;1.308;0.1;bus_stop_11
req-47-1480037106_0;1.208;1.308;0.1;bus_stop_6
req-47-12146794_0;1.208;1.308;0.1;bus_stop_6
req-42-255190788_2;1.2082;1.3082;0.1;bus_stop_8
req-42-2569108697_2;1.2082;1.3082;0.1;bus_stop_8
req-36-255595787_2;1.2082;1.3082;0.1;bus_stop_8
req-63-1480037132_0;1.2082;1.3082;0.1;bus_stop_11
req-63-1480037112_0;1.2082;1.3082;0.1;bus_stop_11
req-61-255596055_0;1.2082;1.3082;0.1;bus_stop_9
req-98-581942026_0;1.2084;1.3084;0.1;bus_stop_4
req-88-255191439_3;1.2084;1.3084;0.1;bus_stop_4
req-78-8255515229_0;1.2084;1.3084;0.1;bus_stop_2
req-77-255200263_0;1.2084;1.3084;0.1;bus_stop_2
req-58-1432574984_1;1.2427;1.3427;0.1;bus_stop_7
req-30-255596094_2;1.3026;1.4026;0.1;bus_stop_0
req-26-581942559_3;1.3027;1.4027;0.1;bus_stop_15
req-23-1371510515_0;1.3027;1.4027;0.1;bus_stop_5
req-19-10915667367_3;1.3027;1.4027;0.1;bus_stop_1
req-47-255191472_1;1.3028;1.4028;0.1;bus_stop_14
req-62-255191075_0;1.3028;1.4028;0.1;bus_stop_9
req-60-2923311197_1;1.3028;1.4028;0.1;bus_stop_7
req-32-1432574929_2;1.3028;1.4028;0.1;bus_stop_7
req-87-1432574919_0;1.3028;1.4028;0.1;bus_stop_0
req-86-1432574919_0;1.3028;1.4028;0.1;bus_stop_0
req-29-1432574918_0;1.3031;1.4031;0.1;bus_stop_5
req-61-11383367761_0;1.3033;1.4033;0.1;bus_stop_1
req-20-1371510173_2;1.3038;1.4038;0.1;bus_stop_5
req-18-12146767_2;1.3042;1.4042;0.1;bus_stop_10
req-23-1371509865_1;1.3042;1.4042;0.1;bus_stop_5
req-18-1371510111_2;1.3047;1.4047;0.1;bus_stop_10
req-50-2569086736_1;1.3049;1.4049;0.1;bus_stop_13
req-50-2570830459_0;1.3049;1.4049;0.1;bus_stop_14
req-67-255595665_1;1.3051;1.4051;0.1;bus_stop_8
req-66-255200029_1;1.3051;1.4051;0.1;bus_stop_2
req-54-10915667312_0;1.3051;1.4051;0.1;bus_stop_15
req-62-255596028_0;1.3051;1.4051;0.1;bus_stop_9
req-92-1432574919_0;1.3051;1.4051;0.1;bus_stop_0
req-99-10915667292_0;1.3053;1.4053;0.1;bus_stop_4
req-98-581942052_0;1.3053;1.4053;0.1;bus_stop_4
req-25-1480037114_3;1.3053;1.4053;0.1;bus_stop_11
req-35-255595921_1;1.3053;1.4053;0.1;bus_stop_13
req-35-255596808_1;1.3053;1.4053;0.1;bus_stop_13
req-62-10915667347_0;1.3053;1.4053;0.1;bus_stop_1
req-55-9143229520_0;1.3053;1.4053;0.1;bus_stop_15
req-62-12146784_0;1.3053;1.4053;0.1;bus_stop_9
req-72-255191048_1;1.3059;1.4059;0.1;bus_stop_2
req-62-10915667342_0;1.3059;1.4059;0.1;bus_stop_15
req-68-2569086780_0;1.3059;1.4059;0.1;bus_stop_13
req-39-1480037106_3;1.3067;1.4067;0.1;bus_stop_6
req-44-1371510111_0;1.3067;1.4067;0.1;bus_stop_10
