id;start_time;finish_time;duration;host
req-4-255595787_2;0.6225;0.7225;0.1;bus_stop_13
req-23-1371510111_1;0.6226;0.7226;0.1;bus_stop_14
req-23-12146760_1;0.6229;0.7229;0.1;bus_stop_13
req-11-255595921_2;0.6241;0.7241;0.1;bus_stop_14
req-25-255191437_1;0.6261;0.7261;0.1;bus_stop_15
req-24-255190828_1;0.6261;0.7261;0.1;bus_stop_15
req-24-255190814_1;0.6261;0.7261;0.1;bus_stop_14
req-23-1371509982_1;0.6261;0.7261;0.1;bus_stop_14
req-25-255191472_1;0.6264;0.7264;0.1;bus_stop_15
req-25-1480037114_1;0.6268;0.7268;0.1;bus_stop_15
req-20-1371509882_1;0.6269;0.7269;0.1;bus_stop_16
req-20-1371510515_1;0.627;0.727;0.1;bus_stop_16
req-26-2569086698_1;0.6273;0.7273;0.1;bus_stop_16
req-26-1469068918_1;0.6341;0.7341;0.1;bus_stop_16
req-28-1469068934_1;0.6346;0.7346;0.1;bus_stop_3
req-30-2569086797_1;0.635;0.735;0.1;bus_stop_2
req-23-1371510173_1;0.635;0.735;0.1;bus_stop_2
req-36-10915667347_0;0.6372;0.7372;0.1;bus_stop_3
req-36-10915667342_0;0.6372;0.7372;0.1;bus_stop_3
req-36-255596055_0;0.6372;0.7372;0.1;bus_stop_3
req-36-255595844_0;0.6372;0.7372;0.1;bus_stop_2
req-36-255595784_0;0.6372;0.7372;0.1;bus_stop_2
req-37-1371509982_0;0.6376;0.7376;0.1;bus_stop_4
req-37-12146756_0;0.6376;0.7376;0.1;bus_stop_4
req-37-1371509882_0;0.6382;0.7382;0.1;bus_stop_4
req-37-9983238121_0;0.6382;0.7382;0.1;bus_stop_4
req-8-1432574918_2;0.6403;0.7403;0.1;bus_stop_5
req-37-1371510111_0;0.6413;0.7413;0.1;bus_stop_6
req-37-1432574918_0;0.6413;0.7413;0.1;bus_stop_6
req-37-1371510304_0;0.6413;0.7413;0.1;bus_stop_6
req-37-1371510260_0;0.6413;0.7413;0.1;bus_stop_6
req-37-1371510009_0;0.6413;0.7413;0.1;bus_stop_5
req-37-12146760_0;0.6413;0.7413;0.1;bus_stop_5
req-37-1371510515_0;0.6413;0.7413;0.1;bus_stop_5
req-38-2569086780_0;0.6419;0.7419;0.1;bus_stop_7
req-38-255595787_0;0.6419;0.7419;0.1;bus_stop_7
req-38-11378562276_0;0.6422;0.7422;0.1;bus_stop_7
req-7-1432574929_2;0.6439;0.7439;0.1;bus_stop_7
req-38-10915667342_0;0.6448;0.7448;0.1;bus_stop_8
req-38-255596055_0;0.6448;0.7448;0.1;bus_stop_8
req-10-1371510515_2;0.6455;0.7455;0.1;bus_stop_8
req-36-255595828_1;0.6456;0.7456;0.1;bus_stop_8
req-38-10915667347_0;0.6459;0.7459;0.1;bus_stop_9
req-38-2569086736_0;0.6475;0.7475;0.1;bus_stop_9
req-38-255596028_0;0.6475;0.7475;0.1;bus_stop_9
req-38-255191075_0;0.6475;0.7475;0.1;bus_stop_9
req-2-255596112_2;0.7021;0.8021;0.1;bus_stop_0
req-2-2570830459_2;0.7021;0.8021;0.1;bus_stop_0
req-4-11378562276_2;0.7026;0.8026;0.1;bus_stop_1
req-9-1371509865_2;0.7038;0.8038;0.1;bus_stop_0
req-8-10915667490_2;0.7038;0.8038;0.1;bus_stop_0
req-13-1451034425_2;0.7042;0.8042;0.1;bus_stop_1
req-12-255191472_2;0.7042;0.8042;0.1;bus_stop_1
req-13-255191448_2;0.7053;0.8053;0.1;bus_stop_1
req-3-1432574929_2;0.7069;0.8069;0.1;bus_stop_10
req-15-255191459_2;0.7079;0.8079;0.1;bus_stop_10
req-15-1451034425_2;0.7079;0.8079;0.1;bus_stop_10
req-16-255190814_2;0.708;0.808;0.1;bus_stop_10
req-17-2569086820_2;0.7109;0.8109;0.1;bus_stop_11
req-19-255595921_2;0.7118;0.8118;0.1;bus_stop_11
req-22-11383382298_1;0.7131;0.8131;0.1;bus_stop_11
req-23-1371510128_1;0.7132;0.8132;0.1;bus_stop_11
req-26-581942559_1;0.7137;0.8137;0.1;bus_stop_12
req-26-255200029_1;0.7137;0.8137;0.1;bus_stop_12
req-26-255191048_1;0.7137;0.8137;0.1;bus_stop_12
req-17-255190984_2;0.7186;0.8186;0.1;bus_stop_12
req-19-1432574832_2;0.7219;0.8219;0.1;bus_stop_13
req-26-9143229517_1;0.7223;0.8223;0.1;bus_stop_13
req-27-11383367761_1;0.7226;0.8226;0.1;bus_stop_14
req-27-2570830459_1;0.7226;0.8226;0.1;bus_stop_13
req-30-2570830459_1;0.7231;0.8231;0.1;bus_stop_13
req-4-2569086780_2;0.7242;0.8242;0.1;bus_stop_14
req-12-255200029_2;0.7262;0.8262;0.1;bus_stop_14
req-31-1480037096_1;0.7274;0.8274;0.1;bus_stop_14
req-33-581942559_1;0.7277;0.8277;0.1;bus_stop_16
req-34-1480037117_1;0.728;0.828;0.1;bus_stop_16
req-39-1480037096_0;0.7287;0.8287;0.1;bus_stop_15
req-39-255190814_0;0.7287;0.8287;0.1;bus_stop_15
req-39-1480037098_0;0.7287;0.8287;0.1;bus_stop_15
req-39-255190828_0;0.7287;0.8287;0.1;bus_stop_15
req-38-12146784_0;0.7287;0.8287;0.1;bus_stop_16
req-39-255191448_0;0.7342;0.8342;0.1;bus_stop_16
req-39-1480037117_0;0.7347;0.8347;0.1;bus_stop_3
req-39-1480037132_0;0.7351;0.8351;0.1;bus_stop_2
req-39-12146794_0;0.7351;0.8351;0.1;bus_stop_2
req-41-8255515229_0;0.7376;0.8376;0.1;bus_stop_3
req-41-12146777_0;0.7376;0.8376;0.1;bus_stop_3
req-41-1432574946_0;0.7376;0.8376;0.1;bus_stop_3
req-40-12146792_0;0.7376;0.8376;0.1;bus_stop_2
req-40-3574495212_0;0.7376;0.8376;0.1;bus_stop_2
req-40-12146794_0;0.7376;0.8376;0.1;bus_stop_4
req-40-2569086678_0;0.7376;0.8376;0.1;bus_stop_4
req-41-1432574941_0;0.7384;0.8384;0.1;bus_stop_4
req-41-1432574918_0;0.7384;0.8384;0.1;bus_stop_4
req-28-236864888_1;0.7404;0.8404;0.1;bus_stop_5
req-34-12146794_1;0.7414;0.8414;0.1;bus_stop_6
req-28-581942874_1;0.7414;0.8414;0.1;bus_stop_5
req-28-255200517_1;0.7414;0.8414;0.1;bus_stop_5
req-28-255200372_1;0.7414;0.8414;0.1;bus_stop_5
req-41-1371509882_0;0.742;0.842;0.1;bus_stop_7
req-41-10915667490_0;0.742;0.842;0.1;bus_stop_7
req-42-1480037098_0;0.742;0.842;0.1;bus_stop_6
req-41-1371510304_0;0.742;0.842;0.1;bus_stop_6
req-41-1371510260_0;0.742;0.842;0.1;bus_stop_6
req-42-255190828_0;0.7424;0.8424;0.1;bus_stop_7
req-6-2569086944_2;0.744;0.844;0.1;bus_stop_7
req-6-10915667367_2;0.7449;0.8449;0.1;bus_stop_8
req-42-255190788_0;0.745;0.845;0.1;bus_stop_8
req-42-2569108697_0;0.7456;0.8456;0.1;bus_stop_8
req-42-255190812_0;0.7456;0.8456;0.1;bus_stop_8
req-42-10915667297_0;0.7461;0.8461;0.1;bus_stop_9
req-31-255190828_1;0.7478;0.8478;0.1;bus_stop_9
req-31-1480037098_1;0.7478;0.8478;0.1;bus_stop_9
req-33-4414627711_1;0.7479;0.8479;0.1;bus_stop_9
req-1-2569086797_3;0.8022;0.9022;0.1;bus_stop_0
req-8-1432574941_2;0.8025;0.9025;0.1;bus_stop_0
req-9-12146767_2;0.8027;0.9027;0.1;bus_stop_1
req-11-12146784_2;0.8039;0.9039;0.1;bus_stop_0
req-9-1371510111_2;0.8039;0.9039;0.1;bus_stop_0
req-14-255595599_2;0.8045;0.9045;0.1;bus_stop_1
req-14-255191075_2;0.8045;0.9045;0.1;bus_stop_1
req-16-10915667292_2;0.8055;0.9055;0.1;bus_stop_1
req-18-12146767_2;0.8071;0.9071;0.1;bus_stop_10
req-18-1371510111_2;0.8081;0.9081;0.1;bus_stop_10
req-20-1371510128_2;0.8082;0.9082;0.1;bus_stop_10
req-20-12146767_2;0.8082;0.9082;0.1;bus_stop_10
req-21-1480037112_2;0.8112;0.9112;0.1;bus_stop_11
req-27-2569086797_1;0.8123;0.9123;0.1;bus_stop_11
req-22-11383367761_2;0.8132;0.9132;0.1;bus_stop_11
req-29-1432574919_1;0.8134;0.9134;0.1;bus_stop_11
req-30-11383367761_1;0.8139;0.9139;0.1;bus_stop_12
req-29-1371509865_1;0.8139;0.9139;0.1;bus_stop_12
req-29-1432574901_1;0.8139;0.9139;0.1;bus_stop_12
req-25-1480037117_2;0.8188;0.9188;0.1;bus_stop_12
req-27-255596055_1;0.822;0.922;0.1;bus_stop_13
req-0-9143213716_3;0.8224;0.9224;0.1;bus_stop_13
req-33-2569086820_1;0.8228;0.9228;0.1;bus_stop_14
req-31-255190814_1;0.8228;0.9228;0.1;bus_stop_13
req-34-255191448_1;0.8232;0.9232;0.1;bus_stop_13
req-35-10915667367_1;0.8244;0.9244;0.1;bus_stop_14
req-36-11378562273_1;0.8264;0.9264;0.1;bus_stop_14
req-30-255596055_1;0.8275;0.9275;0.1;bus_stop_14
req-24-1480037096_2;0.8278;0.9278;0.1;bus_stop_16
req-18-1371509865_2;0.8281;0.9281;0.1;bus_stop_16
req-38-255595599_1;0.8297;0.9297;0.1;bus_stop_16
req-38-10915667342_1;0.8298;0.9298;0.1;bus_stop_15
req-43-1480037114_0;0.8302;0.9302;0.1;bus_stop_15
req-43-255191472_0;0.8302;0.9302;0.1;bus_stop_15
req-43-255191437_0;0.8302;0.9302;0.1;bus_stop_15
req-21-255190815_2;0.8343;0.9343;0.1;bus_stop_16
req-43-12146794_0;0.8349;0.9349;0.1;bus_stop_3
req-43-1480037106_0;0.8353;0.9353;0.1;bus_stop_2
req-43-1480037132_0;0.8353;0.9353;0.1;bus_stop_2
req-44-12146756_0;0.8381;0.9381;0.1;bus_stop_4
req-44-12146760_0;0.8381;0.9381;0.1;bus_stop_4
req-44-1371510515_0;0.8381;0.9381;0.1;bus_stop_3
req-44-1371509882_0;0.8381;0.9381;0.1;bus_stop_3
req-44-1371509982_0;0.8381;0.9381;0.1;bus_stop_3
req-44-1371510009_0;0.8381;0.9381;0.1;bus_stop_2
req-43-12146792_0;0.8381;0.9381;0.1;bus_stop_2
req-44-1371510304_0;0.8386;0.9386;0.1;bus_stop_4
req-44-1371510260_0;0.8386;0.9386;0.1;bus_stop_4
req-44-1432574918_0;0.8406;0.9406;0.1;bus_stop_5
req-44-1371510111_0;0.8416;0.9416;0.1;bus_stop_6
req-45-1469068918_0;0.8416;0.9416;0.1;bus_stop_5
req-45-2569086820_0;0.8416;0.9416;0.1;bus_stop_5
req-45-255190984_0;0.8416;0.9416;0.1;bus_stop_5
req-45-9143229517_0;0.8423;0.9423;0.1;bus_stop_7
req-45-2569086698_0;0.8423;0.9423;0.1;bus_stop_7
req-46-1371509982_0;0.8423;0.9423;0.1;bus_stop_6
req-46-12146756_0;0.8423;0.9423;0.1;bus_stop_6
req-45-236868307_0;0.8423;0.9423;0.1;bus_stop_6
req-5-1432574863_3;0.8425;0.9425;0.1;bus_stop_7
req-7-1432574863_3;0.8441;0.9441;0.1;bus_stop_7
req-46-1371509882_0;0.8453;0.9453;0.1;bus_stop_8
req-46-9983238121_0;0.8453;0.9453;0.1;bus_stop_8
req-46-12146760_0;0.8458;0.9458;0.1;bus_stop_8
req-46-1371510515_0;0.8458;0.9458;0.1;bus_stop_8
req-46-1371510009_0;0.8463;0.9463;0.1;bus_stop_9
req-25-255191448_2;0.8479;0.9479;0.1;bus_stop_9
req-32-1432574863_1;0.848;0.948;0.1;bus_stop_9
req-15-255191448_2;0.848;0.948;0.1;bus_stop_9
req-10-9983238121_2;0.9025;1.0025;0.1;bus_stop_0
req-22-2569086797_2;0.9029;1.0029;0.1;bus_stop_1
req-19-12146782_2;0.9029;1.0029;0.1;bus_stop_0
req-24-2569108697_2;0.9043;1.0043;0.1;bus_stop_0
req-23-9983238121_2;0.9043;1.0043;0.1;bus_stop_0
req-32-1432574984_1;0.9049;1.0049;0.1;bus_stop_1
req-32-1432574912_1;0.9049;1.0049;0.1;bus_stop_1
req-22-2570830459_2;0.9057;1.0057;0.1;bus_stop_1
req-3-1432574863_3;0.9072;1.0072;0.1;bus_stop_10
req-35-12146782_1;0.9083;1.0083;0.1;bus_stop_10
req-35-255596808_1;0.9083;1.0083;0.1;bus_stop_10
req-34-1480037132_1;0.9083;1.0083;0.1;bus_stop_10
req-35-255595921_1;0.9113;1.0113;0.1;bus_stop_11
req-35-1432574832_1;0.9125;1.0125;0.1;bus_stop_11
req-37-12146760_1;0.9133;1.0133;0.1;bus_stop_11
req-39-1480037096_1;0.9137;1.0137;0.1;bus_stop_11
req-40-255595238_1;0.9143;1.0143;0.1;bus_stop_12
req-42-255190814_1;0.9149;1.0149;0.1;bus_stop_12
req-46-1371510260_0;0.915;1.015;0.1;bus_stop_12
req-39-1480037117_1;0.9189;1.0189;0.1;bus_stop_12
req-46-1371510304_0;0.9222;1.0222;0.1;bus_stop_13
req-4-255595599_3;0.9225;1.0225;0.1;bus_stop_13
req-6-255595921_3;0.9229;1.0229;0.1;bus_stop_13
req-12-1451034444_3;0.923;1.023;0.1;bus_stop_14
req-46-1432574918_0;0.9236;1.0236;0.1;bus_stop_13
req-46-1371510111_0;0.9245;1.0245;0.1;bus_stop_14
req-26-2569086820_2;0.9265;1.0265;0.1;bus_stop_14
req-28-581942879_2;0.9276;1.0276;0.1;bus_stop_14
req-31-1480037096_2;0.928;1.028;0.1;bus_stop_16
req-47-12146792_0;0.9283;1.0283;0.1;bus_stop_16
req-47-1480037106_0;0.9298;1.0298;0.1;bus_stop_15
req-47-12146794_0;0.9298;1.0298;0.1;bus_stop_16
req-39-2569108697_1;0.9303;1.0303;0.1;bus_stop_15
req-47-255191459_0;0.9304;1.0304;0.1;bus_stop_15
req-47-255191448_0;0.9304;1.0304;0.1;bus_stop_15
req-20-1371510173_2;0.9344;1.0344;0.1;bus_stop_16
req-23-1371509882_2;0.9351;1.0351;0.1;bus_stop_3
req-41-1371509865_1;0.9354;1.0354;0.1;bus_stop_2
req-41-1432574901_1;0.9354;1.0354;0.1;bus_stop_2
req-41-1432574919_1;0.9386;1.0386;0.1;bus_stop_2
req-47-1480037117_0;0.939;1.039;0.1;bus_stop_3
req-47-10915667312_0;0.939;1.039;0.1;bus_stop_3
req-47-1451034444_0;0.939;1.039;0.1;bus_stop_3
req-48-12146794_0;0.939;1.039;0.1;bus_stop_4
req-48-1480037114_0;0.939;1.039;0.1;bus_stop_4
req-48-255191472_0;0.939;1.039;0.1;bus_stop_4
req-48-255191437_0;0.939;1.039;0.1;bus_stop_4
req-47-1451034425_0;0.939;1.039;0.1;bus_stop_2
req-48-1480037132_0;0.9409;1.0409;0.1;bus_stop_5
req-48-1480037106_0;0.9419;1.0419;0.1;bus_stop_6
req-49-4414627711_0;0.9419;1.0419;0.1;bus_stop_5
req-49-236864890_0;0.9419;1.0419;0.1;bus_stop_5
req-48-12146792_0;0.9419;1.0419;0.1;bus_stop_5
req-50-10915667347_0;0.9427;1.0427;0.1;bus_stop_7
req-50-10915667342_0;0.9427;1.0427;0.1;bus_stop_7
req-50-255596055_0;0.9427;1.0427;0.1;bus_stop_7
req-50-2570830459_0;0.9427;1.0427;0.1;bus_stop_6
req-50-2569086797_0;0.9427;1.0427;0.1;bus_stop_6
req-50-11383367761_0;0.9427;1.0427;0.1;bus_stop_6
req-23-1371510515_2;0.9443;1.0443;0.1;bus_stop_7
req-51-255595238_0;0.9455;1.0455;0.1;bus_stop_8
req-51-1480037106_0;0.9455;1.0455;0.1;bus_stop_8
req-51-1480037132_0;0.9462;1.0462;0.1;bus_stop_8
req-51-255595328_0;0.9462;1.0462;0.1;bus_stop_8
req-51-1480037155_0;0.9465;1.0465;0.1;bus_stop_9
req-52-9983238121_0;0.9482;1.0482;0.1;bus_stop_9
req-52-1371509982_0;0.9482;1.0482;0.1;bus_stop_9
req-52-12146756_0;0.9482;1.0482;0.1;bus_stop_9
req-2-11383382298_3;1.0026;1.1026;0.1;bus_stop_0
req-11-12146782_3;1.0031;1.1031;0.1;bus_stop_1
req-10-1371509882_2;1.0031;1.1031;0.1;bus_stop_0
req-13-255191437_3;1.0044;1.1044;0.1;bus_stop_0
req-27-255596094_2;1.0049;1.1049;0.1;bus_stop_1
req-26-255190984_2;1.0049;1.1049;0.1;bus_stop_0
req-38-255191075_1;1.006;1.106;0.1;bus_stop_1
req-36-255595665_1;1.006;1.106;0.1;bus_stop_1
req-40-255595328_1;1.0073;1.1073;0.1;bus_stop_10
req-43-255191448_1;1.0086;1.1086;0.1;bus_stop_10
req-42-1480037096_1;1.0086;1.1086;0.1;bus_stop_10
req-43-12146794_1;1.0087;1.1087;0.1;bus_stop_10
req-36-255595599_1;1.0114;1.1114;0.1;bus_stop_11
req-36-255191075_1;1.0127;1.1127;0.1;bus_stop_11
req-43-1480037132_1;1.0134;1.1134;0.1;bus_stop_11
req-38-255596055_1;1.0138;1.1138;0.1;bus_stop_11
req-38-10915667347_1;1.0144;1.1144;0.1;bus_stop_12
req-40-1480037132_1;1.015;1.115;0.1;bus_stop_12
req-39-1480037114_1;1.015;1.115;0.1;bus_stop_12
req-52-12146760_0;1.0201;1.1201;0.1;bus_stop_12
req-52-1371510009_0;1.0223;1.1223;0.1;bus_stop_13
req-52-1432574918_0;1.0226;1.1226;0.1;bus_stop_13
req-45-4414627711_1;1.023;1.123;0.1;bus_stop_14
req-17-581942559_3;1.023;1.123;0.1;bus_stop_13
req-52-1371510111_0;1.0238;1.1238;0.1;bus_stop_13
req-14-2569086780_3;1.0247;1.1247;0.1;bus_stop_14
req-33-9143229517_2;1.0266;1.1266;0.1;bus_stop_14
req-33-1469068918_2;1.0277;1.1277;0.1;bus_stop_14
req-53-1480037112_0;1.0283;1.1283;0.1;bus_stop_16
req-53-1480037132_0;1.0283;1.1283;0.1;bus_stop_16
req-37-1371510173_1;1.0299;1.1299;0.1;bus_stop_15
req-37-1371509865_1;1.0299;1.1299;0.1;bus_stop_16
req-54-255191459_0;1.0308;1.1308;0.1;bus_stop_15
req-54-255191448_0;1.0308;1.1308;0.1;bus_stop_15
req-54-1451034425_0;1.0308;1.1308;0.1;bus_stop_15
req-54-1451034444_0;1.0346;1.1346;0.1;bus_stop_16
req-42-10915667292_1;1.0352;1.1352;0.1;bus_stop_3
req-54-1480037117_0;1.0356;1.1356;0.1;bus_stop_2
req-54-10915667312_0;1.0356;1.1356;0.1;bus_stop_2
req-54-1480037106_0;1.0389;1.1389;0.1;bus_stop_2
req-55-9983238121_0;1.0395;1.1395;0.1;bus_stop_4
req-55-1371509982_0;1.0395;1.1395;0.1;bus_stop_4
req-55-12146756_0;1.0395;1.1395;0.1;bus_stop_4
req-55-9279408579_2;1.0395;1.1395;0.1;bus_stop_4
req-55-9279408578_0;1.0395;1.1395;0.1;bus_stop_3
req-55-9143229520_0;1.0395;1.1395;0.1;bus_stop_3
req-54-12146794_0;1.0395;1.1395;0.1;bus_stop_3
req-54-12146792_0;1.0395;1.1395;0.1;bus_stop_2
req-44-1371510173_1;1.041;1.141;0.1;bus_stop_5
req-48-12146794_1;1.0422;1.1422;0.1;bus_stop_6
req-56-255595328_0;1.0424;1.1424;0.1;bus_stop_5
req-56-255595238_0;1.0424;1.1424;0.1;bus_stop_5
req-55-9279408579_0;1.0424;1.1424;0.1;bus_stop_5
req-8-1432574901_3;1.043;1.143;0.1;bus_stop_6
req-9-1371509882_3;1.0431;1.1431;0.1;bus_stop_6
req-56-255595599_0;1.0432;1.1432;0.1;bus_stop_7
req-56-2569086678_0;1.0432;1.1432;0.1;bus_stop_7
req-56-1480037155_0;1.0432;1.1432;0.1;bus_stop_7
req-56-1480037132_0;1.0432;1.1432;0.1;bus_stop_6
req-56-11378562273_0;1.0447;1.1447;0.1;bus_stop_7
req-57-12146760_0;1.0457;1.1457;0.1;bus_stop_8
req-57-2447667809_0;1.0457;1.1457;0.1;bus_stop_8
req-46-1371510173_1;1.0463;1.1463;0.1;bus_stop_8
req-57-1371510009_0;1.0465;1.1465;0.1;bus_stop_9
req-57-9279408578_0;1.0465;1.1465;0.1;bus_stop_8
req-57-1371509982_0;1.0486;1.1486;0.1;bus_stop_9
req-57-12146767_0;1.0486;1.1486;0.1;bus_stop_9
req-57-9983238121_0;1.0486;1.1486;0.1;bus_stop_9
req-15-255191437_3;1.1027;1.2027;0.1;bus_stop_0
req-21-1480037106_3;1.1033;1.2033;0.1;bus_stop_0
req-25-1480037114_3;1.1035;1.2035;0.1;bus_stop_1
req-37-12146767_1;1.1051;1.2051;0.1;bus_stop_1
req-37-1371509982_1;1.1051;1.2051;0.1;bus_stop_0
req-37-1371510128_1;1.1051;1.2051;0.1;bus_stop_0
req-37-1371510111_1;1.1061;1.2061;0.1;bus_stop_1
req-34-1480037114_2;1.1061;1.2061;0.1;bus_stop_1
req-41-10915667416_1;1.1076;1.2076;0.1;bus_stop_10
req-41-10915667490_2;1.1087;1.2087;0.1;bus_stop_10
req-44-1371509982_1;1.1088;1.2088;0.1;bus_stop_10
req-42-255190812_2;1.1088;1.2088;0.1;bus_stop_10
req-44-12146760_1;1.1117;1.2117;0.1;bus_stop_11
req-44-12146767_1;1.1129;1.2129;0.1;bus_stop_11
req-44-1371510128_1;1.1136;1.2136;0.1;bus_stop_11
req-44-1371510111_1;1.1139;1.2139;0.1;bus_stop_11
req-46-12146760_1;1.1146;1.2146;0.1;bus_stop_12
req-46-1371510128_1;1.1153;1.2153;0.1;bus_stop_12
req-46-12146767_1;1.1153;1.2153;0.1;bus_stop_12
req-46-1371509982_1;1.1202;1.2202;0.1;bus_stop_12
req-47-12146794_1;1.1226;1.2226;0.1;bus_stop_13
req-50-255596094_1;1.1233;1.2233;0.1;bus_stop_14
req-50-2569086736_1;1.1234;1.2234;0.1;bus_stop_13
req-51-12146794_1;1.1235;1.2235;0.1;bus_stop_13
req-51-12146792_1;1.1239;1.2239;0.1;bus_stop_13
req-46-1371509865_1;1.1248;1.2248;0.1;bus_stop_14
req-16-255190788_3;1.1267;1.2267;0.1;bus_stop_14
req-31-2569108697_2;1.1278;1.2278;0.1;bus_stop_14
req-51-3574495212_1;1.1285;1.2285;0.1;bus_stop_16
req-52-12146760_1;1.1286;1.2286;0.1;bus_stop_16
req-58-1432574929_0;1.1311;1.2311;0.1;bus_stop_15
req-58-8255515226_0;1.1311;1.2311;0.1;bus_stop_15
req-57-1371510515_0;1.1311;1.2311;0.1;bus_stop_15
req-57-1371509882_0;1.1311;1.2311;0.1;bus_stop_15
req-57-12146756_0;1.1311;1.2311;0.1;bus_stop_16
req-58-1432574869_0;1.1349;1.2349;0.1;bus_stop_16
req-58-1432574984_0;1.1355;1.2355;0.1;bus_stop_3
req-59-1371509882_0;1.1359;1.2359;0.1;bus_stop_2
req-59-1371510260_0;1.1359;1.2359;0.1;bus_stop_2
req-59-1371510304_0;1.1391;1.2391;0.1;bus_stop_2
req-59-1371510009_0;1.1399;1.2399;0.1;bus_stop_4
req-59-12146760_0;1.1399;1.2399;0.1;bus_stop_4
req-59-1371509982_0;1.1399;1.2399;0.1;bus_stop_4
req-59-12146756_0;1.1399;1.2399;0.1;bus_stop_4
req-59-1432574918_0;1.1399;1.2399;0.1;bus_stop_2
req-59-1371510111_0;1.1399;1.2399;0.1;bus_stop_3
req-59-9983238121_0;1.1399;1.2399;0.1;bus_stop_3
req-59-1371510515_0;1.1399;1.2399;0.1;bus_stop_3
req-28-255200417_2;1.1411;1.2411;0.1;bus_stop_5
req-44-1371509865_1;1.1423;1.2423;0.1;bus_stop_6
req-60-10915667297_0;1.1427;1.2427;0.1;bus_stop_5
req-60-255190812_0;1.1427;1.2427;0.1;bus_stop_5
req-60-255190788_0;1.1427;1.2427;0.1;bus_stop_5
req-60-10915667292_0;1.1431;1.2431;0.1;bus_stop_6
req-60-255190814_0;1.1431;1.2431;0.1;bus_stop_6
req-61-10915667342_0;1.1437;1.2437;0.1;bus_stop_7
req-61-10915667347_0;1.1437;1.2437;0.1;bus_stop_7
req-60-2923311196_0;1.1437;1.2437;0.1;bus_stop_7
req-60-255190801_0;1.1437;1.2437;0.1;bus_stop_6
req-19-10915667367_3;1.1448;1.2448;0.1;bus_stop_7
req-32-1432574929_2;1.1459;1.2459;0.1;bus_stop_8
req-30-255596094_2;1.1459;1.2459;0.1;bus_stop_8
req-35-2569086944_2;1.1464;1.2464;0.1;bus_stop_8
req-61-2570830459_0;1.1468;1.2468;0.1;bus_stop_9
req-61-2569086797_0;1.1468;1.2468;0.1;bus_stop_8
req-43-1480037117_1;1.1487;1.2487;0.1;bus_stop_9
req-61-11383367761_0;1.149;1.249;0.1;bus_stop_9
req-62-2569086736_0;1.1491;1.2491;0.1;bus_stop_9
req-18-1371509882_3;1.2028;1.3028;0.1;bus_stop_0
req-23-12146767_3;1.2034;1.3034;0.1;bus_stop_0
req-24-255190815_3;1.2036;1.3036;0.1;bus_stop_1
req-27-255596028_2;1.2053;1.3053;0.1;bus_stop_1
req-30-255596028_2;1.2053;1.3053;0.1;bus_stop_0
req-29-1432574918_2;1.2053;1.3053;0.1;bus_stop_0
req-36-11378562276_2;1.2063;1.3063;0.1;bus_stop_1
req-34-1480037117_2;1.2063;1.3063;0.1;bus_stop_1
req-36-2569086780_2;1.2078;1.3078;0.1;bus_stop_10
req-41-1432574918_2;1.2093;1.3093;0.1;bus_stop_10
req-45-2569086820_1;1.2094;1.3094;0.1;bus_stop_10
req-45-581942559_1;1.2094;1.3094;0.1;bus_stop_10
req-45-1469068918_2;1.2118;1.3118;0.1;bus_stop_11
req-46-1371510111_1;1.2131;1.3131;0.1;bus_stop_11
req-47-1480037132_1;1.2138;1.3138;0.1;bus_stop_11
req-47-255191437_1;1.214;1.314;0.1;bus_stop_11
req-47-255191472_1;1.2147;1.3147;0.1;bus_stop_12
req-39-1480037112_2;1.2154;1.3154;0.1;bus_stop_12
req-47-1480037114_1;1.2155;1.3155;0.1;bus_stop_12
req-48-255191448_1;1.2205;1.3205;0.1;bus_stop_12
req-48-1480037117_1;1.2227;1.3227;0.1;bus_stop_13
req-48-1480037132_1;1.2234;1.3234;0.1;bus_stop_14
req-50-255596028_1;1.2234;1.3234;0.1;bus_stop_13
req-50-255191075_1;1.2236;1.3236;0.1;bus_stop_13
req-53-12146794_1;1.2246;1.3246;0.1;bus_stop_13
req-54-255191437_1;1.225;1.325;0.1;bus_stop_14
req-26-581942559_3;1.2268;1.3268;0.1;bus_stop_14
req-33-9143213716_3;1.228;1.328;0.1;bus_stop_14
req-39-255190815_2;1.2286;1.3286;0.1;bus_stop_16
req-54-12146794_1;1.2289;1.3289;0.1;bus_stop_16
req-42-2569108697_2;1.2312;1.3312;0.1;bus_stop_16
req-56-3574495212_1;1.2316;1.3316;0.1;bus_stop_15
req-57-1371510009_1;1.2323;1.3323;0.1;bus_stop_15
req-62-2569086780_0;1.2327;1.3327;0.1;bus_stop_15
req-61-2569086736_1;1.2327;1.3327;0.1;bus_stop_15
req-40-12146792_2;1.2354;1.3354;0.1;bus_stop_16
req-71-1371509882_0;1.2423;1.3423;0.1;bus_stop_5
req-49-236868307_1;1.2425;1.3425;0.1;bus_stop_6
req-71-1432574918_0;1.243;1.343;0.1;bus_stop_5
req-71-1371510304_0;1.243;1.343;0.1;bus_stop_5
req-22-255596094_3;1.2434;1.3434;0.1;bus_stop_5
req-53-1480037106_1;1.245;1.345;0.1;bus_stop_6
req-35-10915667367_2;1.245;1.345;0.1;bus_stop_6
req-20-1371510515_3;1.2459;1.3459;0.1;bus_stop_6
req-56-11378562273_1;1.252;1.352;0.1;bus_stop_2
